generation,avg_fitness,max_fitness,signals_emitted,iconicity,mutual_info,jsd_no_pred,jsd_pred,silence_corr,sender_fit_corr,traj_fluct_ratio,receiver_fit_corr,response_fit_corr,silence_onset_jsd,silence_move_delta,avg_base_hidden,min_base_hidden,max_base_hidden,avg_signal_hidden,min_signal_hidden,max_signal_hidden,zone_deaths,signal_entropy,freeze_zone_deaths
27090,1285.9,2550.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.4,11,16,6.5,3,12,229,0.0000,131
27100,1246.4,2600.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.5,11,16,7.1,3,12,235,0.0000,122
27110,1229.8,2639.4,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,11,15,7.1,2,12,219,0.0000,133
27120,1316.1,2500.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,12,15,7.4,3,12,227,0.0000,99
27130,1230.9,2350.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3,11,15,7.4,3,12,202,0.0000,112
27140,1273.4,2600.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2,11,15,6.9,3,12,212,0.0000,97
27150,1264.7,2650.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,11,15,6.1,2,11,235,0.0000,121
27160,1217.2,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2,11,15,6.4,2,11,205,0.0000,113
27170,1243.2,2250.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3,11,15,5.3,2,12,235,0.0000,105
27180,1324.0,2600.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3,11,16,5.8,2,11,217,0.0000,109
27190,1238.2,2600.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.4,11,15,5.6,2,10,208,0.0000,99
27200,1198.3,2450.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,10,16,5.2,2,11,209,0.0000,91
27210,1284.2,2600.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2,12,16,5.5,2,10,210,0.0000,106
27220,1249.7,2750.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.4,10,16,5.3,2,10,219,0.0000,65
27230,1281.5,2550.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.5,11,16,5.6,2,10,206,0.0000,116
27240,1293.0,2600.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.4,12,15,5.5,3,10,213,0.0000,103
27250,1266.0,2550.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3,11,15,5.0,2,9,215,0.0000,89
27260,1256.4,2550.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2,11,16,4.7,2,8,213,0.0000,112
27270,1271.6,2400.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.4,11,16,5.2,2,9,233,0.0000,100
27280,1232.2,2400.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.5,11,15,4.6,2,9,202,0.0000,94
27290,1340.3,2400.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.4,11,16,4.5,2,10,221,0.0000,110
27300,1261.7,2600.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,11,16,4.5,2,10,207,0.0000,96
27310,1291.2,2450.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1,11,15,4.2,2,11,215,0.0000,94
27320,1325.7,2500.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2,11,15,4.2,2,11,212,0.0000,131
27330,1310.6,2600.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.4,11,15,4.2,2,10,212,0.0000,89
27340,1249.7,2300.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2,11,15,4.7,2,8,195,0.0000,121
27350,1257.8,2450.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0,11,15,4.6,2,9,211,0.0000,116
27360,1312.0,2800.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.4,11,16,4.6,2,9,223,0.0000,112
27370,1299.3,2400.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.5,12,15,4.9,2,8,201,0.0000,101
27380,1293.9,2548.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.4,12,15,5.0,2,8,228,0.0000,96
27390,1279.0,2750.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.4,11,15,4.8,2,8,208,0.0000,85
27400,1171.9,2400.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2,11,15,4.4,2,8,222,0.0000,96
27410,1159.9,2450.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2,11,15,4.2,2,9,223,0.0000,154
27420,1348.6,2550.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.4,10,16,4.6,2,8,216,0.0000,88
27430,1232.2,2500.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2,11,16,4.7,2,9,206,0.0000,79
27440,1363.4,2600.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6,12,15,4.7,2,9,197,0.0000,71
27450,1323.4,2700.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.5,11,15,4.1,2,8,188,0.0000,101
27460,1238.0,2550.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6,10,16,4.3,2,9,203,0.0000,125
27470,1249.3,2550.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.7,12,16,4.7,2,9,221,0.0000,115
27480,1328.6,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6,11,16,5.1,2,10,188,0.0000,67
27490,1350.2,2600.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.9,11,17,4.6,2,10,214,0.0000,75
27500,1309.3,2400.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.1,12,16,5.9,2,11,203,0.0000,104
27510,1291.4,2500.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.1,11,16,5.2,2,11,242,0.0000,130
27520,1268.5,2500.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.0,11,16,5.2,2,9,230,0.0000,96
27530,1232.8,2488.8,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.8,11,15,5.4,2,9,212,0.0000,112
27540,1187.4,2400.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.9,11,16,5.8,2,9,210,0.0000,96
27550,1284.7,2550.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.8,11,16,5.4,2,10,220,0.0000,126
27560,1194.7,2600.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.8,11,16,5.2,2,10,229,0.0000,125
27570,1247.9,2650.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.8,12,16,6.4,2,11,234,0.0000,112
27580,1237.9,2450.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.7,11,16,7.0,2,11,234,0.0000,87
27590,1195.2,2550.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.8,11,16,8.4,2,12,240,0.0000,110
27600,1209.3,2450.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6,11,16,7.9,2,13,228,0.0000,92
27610,1250.4,2650.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6,11,16,8.8,2,14,210,0.0000,107
27620,1309.8,2450.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6,11,15,8.2,2,13,220,0.0000,80
27630,1089.5,2400.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.8,11,16,7.6,2,14,217,0.0000,118
27640,1210.5,2450.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.5,11,16,7.2,2,13,211,0.0000,120
27650,1181.3,2700.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.5,11,15,7.4,2,13,245,0.0000,115
27660,1210.9,2300.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.7,11,16,6.7,2,12,207,0.0000,88
27670,1202.6,2300.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6,11,16,7.1,2,14,219,0.0000,106
27680,1236.3,2350.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.7,12,16,6.9,2,12,249,0.0000,99
27690,1233.0,2400.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.7,11,16,7.7,2,14,205,0.0000,125
27700,1258.7,2350.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.7,12,16,7.9,5,14,225,0.0000,98
27710,1268.7,2650.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6,11,16,7.7,5,14,221,0.0000,112
27720,1307.1,2650.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6,11,16,7.1,5,14,218,0.0000,92
27730,1201.4,2400.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6,11,16,7.2,5,11,210,0.0000,95
27740,1350.4,2400.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.8,11,16,6.7,4,12,193,0.0000,122
27750,1323.5,2500.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.0,12,15,7.1,4,13,197,0.0000,123
27760,1257.2,2300.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.8,11,16,7.1,4,11,203,0.0000,105
27770,1243.3,2600.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.7,11,16,7.2,4,11,227,0.0000,133
27780,1224.4,2500.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.4,12,16,7.6,3,11,227,0.0000,127
27790,1196.5,2380.8,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6,11,15,7.9,4,11,225,0.0000,136
27800,1310.6,2450.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.8,12,16,7.7,4,12,214,0.0000,97
27810,1358.4,2450.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.7,11,15,7.8,4,13,204,0.0000,111
27820,1300.2,2400.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.8,12,15,7.9,4,13,218,0.0000,94
27830,1315.8,2600.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.9,11,15,8.6,5,15,192,0.0000,78
27840,1250.3,2350.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.1,12,16,8.5,3,14,223,0.0000,114
27850,1316.1,2700.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.1,12,16,8.2,5,11,228,0.0000,80
27860,1253.2,2500.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.1,12,16,8.2,5,12,223,0.0000,115
27870,1309.7,2700.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.7,11,16,8.9,6,13,200,0.0000,110
27880,1330.7,2500.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6,11,15,9.0,6,13,214,0.0000,139
27890,1294.2,2500.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6,10,15,8.4,4,13,211,0.0000,89
27900,1202.1,2250.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.8,11,15,8.2,3,11,213,0.0000,104
27910,1225.3,2500.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.7,11,15,8.5,3,12,216,0.0000,70
27920,1220.2,2600.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.7,12,15,8.1,3,11,227,0.0000,103
27930,1274.1,2550.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.7,11,15,7.4,3,11,213,0.0000,87
27940,1376.5,2750.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.8,12,15,7.2,3,12,206,0.0000,88
27950,1292.9,2550.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.7,11,16,7.3,2,12,216,0.0000,59
27960,1290.4,2850.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.8,11,16,7.1,2,11,209,0.0000,141
27970,1273.5,2350.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.8,11,16,6.6,2,10,213,0.0000,87
27980,1313.7,2600.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.8,11,15,6.5,3,10,194,0.0000,71
27990,1277.0,2650.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.9,11,16,6.3,4,10,196,0.0000,77
28000,1321.3,2700.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.8,12,16,6.3,3,9,218,0.0000,98
28010,1373.6,2550.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.8,12,16,6.3,2,10,187,0.0000,72
28020,1307.1,2400.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.7,11,16,5.8,2,11,194,0.0000,75
28030,1316.9,2400.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6,11,16,6.7,2,12,187,0.0000,93
28040,1279.8,2900.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.7,11,15,6.6,2,9,197,0.0000,94
28050,1240.3,2450.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.9,11,15,6.1,3,10,210,0.0000,133
28060,1291.5,2500.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.8,11,16,6.2,3,10,213,0.0000,84
28070,1300.3,2750.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.7,11,15,6.3,3,10,215,0.0000,120
28080,1333.5,2750.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.9,11,15,5.8,2,9,205,0.0000,79
28090,1279.8,2650.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.8,12,15,5.0,2,9,194,0.0000,97
28100,1223.6,2500.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.8,11,16,4.8,2,9,241,0.0000,119
28110,1331.4,2500.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.7,12,15,4.6,2,9,193,0.0000,72
28120,1231.8,2550.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.8,12,16,5.1,2,9,209,0.0000,99
28130,1309.3,2350.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.7,12,15,5.3,2,10,209,0.0000,109
28140,1236.2,2500.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6,11,15,5.3,2,10,220,0.0000,97
28150,1281.3,2450.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.4,11,16,5.7,2,12,189,0.0000,98
28160,1332.1,2450.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6,11,15,5.4,2,10,201,0.0000,104
28170,1335.4,2650.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6,12,15,4.8,2,10,207,0.0000,137
28180,1323.4,2550.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6,11,16,4.7,2,10,210,0.0000,94
28190,1276.5,2350.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.7,12,16,4.8,2,9,220,0.0000,96
28200,1279.9,2450.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.5,11,16,5.3,2,10,206,0.0000,83
28210,1331.4,2400.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6,12,15,5.2,2,10,205,0.0000,115
28220,1355.1,2900.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.4,11,16,5.5,2,10,206,0.0000,100
28230,1179.1,2450.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6,12,15,5.7,2,10,234,0.0000,112
28240,1275.6,2550.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6,12,15,5.8,2,10,212,0.0000,101
28250,1215.5,2600.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6,12,16,6.5,2,11,198,0.0000,106
28260,1249.9,2345.3,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.4,11,16,6.8,2,11,216,0.0000,89
28270,1206.6,2480.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3,11,15,7.1,2,12,188,0.0000,72
28280,1286.6,2350.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6,11,15,7.3,2,11,191,0.0000,124
28290,1252.0,2700.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.5,11,15,7.5,2,12,215,0.0000,99
28300,1234.5,2488.8,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.8,12,17,7.4,2,12,206,0.0000,82
28310,1258.0,2500.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.5,11,16,8.0,3,12,209,0.0000,87
28320,1286.5,2600.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.5,12,15,8.5,3,13,212,0.0000,124
28330,1237.1,2400.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.5,11,16,8.4,2,14,214,0.0000,127
28340,1255.5,2550.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6,12,15,7.9,3,14,215,0.0000,68
28350,1334.2,2650.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.8,11,15,7.2,3,14,200,0.0000,78
28360,1347.0,2650.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.8,11,15,7.3,4,12,215,0.0000,107
28370,1275.6,2500.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.4,11,15,6.9,3,13,221,0.0000,92
28380,1251.8,2400.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6,11,15,7.9,4,12,216,0.0000,85
28390,1331.2,2300.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.8,11,15,7.3,2,12,213,0.0000,92
28400,1256.5,2895.4,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6,12,15,7.0,2,12,204,0.0000,78
28410,1270.3,2300.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.7,12,15,7.9,2,12,198,0.0000,108
28420,1231.0,2800.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6,11,15,7.3,3,12,209,0.0000,109
28430,1282.0,2400.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6,12,15,6.7,2,12,207,0.0000,115
28440,1210.6,2783.2,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.5,12,15,7.6,2,12,218,0.0000,115
28450,1339.3,2900.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.5,11,15,7.9,2,12,202,0.0000,71
28460,1260.3,2650.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.7,12,15,8.7,2,12,221,0.0000,92
28470,1161.3,2450.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.7,12,15,9.2,3,13,235,0.0000,105
28480,1206.9,2750.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6,10,15,10.1,4,13,222,0.0000,74
28490,1320.4,2650.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.4,11,15,9.6,5,13,195,0.0000,97
28500,1344.4,2600.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.4,11,15,9.8,5,13,189,0.0000,77
28510,1313.1,2450.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.7,11,15,10.7,4,14,204,0.0000,95
28520,1250.3,2350.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.7,12,16,11.3,6,14,192,0.0000,118
28530,1292.5,2350.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.7,11,16,10.5,7,15,214,0.0000,116
