generation,mi_zone_damage,mi_energy_delta,mi_freeze_pressure,mi_food_dx,mi_food_dy,mi_food_dist,mi_ally_dx,mi_ally_dy,mi_ally_dist,mi_sig0_str,mi_sig0_dx,mi_sig0_dy,mi_sig1_str,mi_sig1_dx,mi_sig1_dy,mi_sig2_str,mi_sig2_dx,mi_sig2_dy,mi_sig3_str,mi_sig3_dx,mi_sig3_dy,mi_sig4_str,mi_sig4_dx,mi_sig4_dy,mi_sig5_str,mi_sig5_dx,mi_sig5_dy,mi_mem0,mi_mem1,mi_mem2,mi_mem3,mi_mem4,mi_mem5,mi_mem6,mi_mem7,mi_energy,mi_death_nearby,mi_death_dx,mi_death_dy
66240,0.0271,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0078,0.0052,0.0025,0.0825,0.0446,0.0475,0.0685,0.0473,0.0552,0.2594,0.0815,0.0809,0.0086,0.0069,0.0078,0.0000,0.0000,0.0000,0.0121,0.0543,0.0400,0.0431,0.0292,0.0571,0.0955,0.0554,0.0081,0.0000,0.0000,0.0000
66250,0.0395,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0066,0.0024,0.0010,0.1131,0.0290,0.0421,0.0915,0.0537,0.0587,0.0000,0.0543,0.0557,0.0100,0.0052,0.0044,0.0000,0.0000,0.0000,0.0078,0.0439,0.0336,0.0503,0.0253,0.0594,0.0706,0.0687,0.0077,0.0000,0.0000,0.0000
66260,0.0405,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0087,0.0059,0.0045,0.0136,0.0232,0.0327,0.0774,0.0496,0.0551,0.1518,0.0537,0.0579,0.0080,0.0084,0.0066,0.0000,0.0000,0.0000,0.0083,0.0550,0.0351,0.0785,0.0270,0.0800,0.0898,0.0871,0.0071,0.0000,0.0000,0.0000
66270,0.0417,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0103,0.0059,0.0046,0.0904,0.0362,0.0450,0.0794,0.0576,0.0578,0.0000,0.0621,0.0638,0.0095,0.0098,0.0080,0.0000,0.0000,0.0000,0.0131,0.0548,0.0391,0.0577,0.0306,0.0666,0.0759,0.0715,0.0066,0.0000,0.0000,0.0000
66280,0.0328,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0058,0.0039,0.0036,0.1045,0.0366,0.0406,0.0365,0.0255,0.0276,0.0000,0.0618,0.0609,0.0114,0.0099,0.0090,0.0000,0.0000,0.0000,0.0107,0.0449,0.0366,0.0543,0.0291,0.0639,0.0781,0.0701,0.0047,0.0000,0.0000,0.0000
66290,0.0311,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0072,0.0042,0.0039,0.0911,0.0491,0.0538,0.0527,0.0393,0.0342,0.0000,0.0499,0.0463,0.0108,0.0099,0.0094,0.0000,0.0000,0.0000,0.0104,0.0412,0.0346,0.0516,0.0258,0.0563,0.0581,0.0667,0.0021,0.0000,0.0000,0.0000
66300,0.0231,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0044,0.0027,0.1179,0.0425,0.0578,0.0461,0.0347,0.0296,0.0000,0.0640,0.0641,0.0066,0.0067,0.0056,0.0000,0.0000,0.0000,0.0021,0.0434,0.0278,0.0461,0.0231,0.0688,0.0793,0.0632,0.0047,0.0000,0.0000,0.0000
66310,0.0288,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0077,0.0056,0.0039,0.1151,0.0687,0.0764,0.0547,0.0400,0.0366,0.0000,0.0496,0.0520,0.0073,0.0056,0.0056,0.0000,0.0000,0.0000,0.0106,0.0388,0.0300,0.0410,0.0201,0.0480,0.0561,0.0529,0.0041,0.0000,0.0000,0.0000
66320,0.0368,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0099,0.0071,0.0065,0.1830,0.1183,0.1114,0.0571,0.0427,0.0461,0.0000,0.0662,0.0606,0.0057,0.0057,0.0049,0.0000,0.0000,0.0000,0.0127,0.0475,0.0374,0.0475,0.0267,0.0610,0.0703,0.0562,0.0057,0.0000,0.0000,0.0000
66330,0.0327,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0088,0.0056,0.0044,0.1500,0.0625,0.0574,0.0570,0.0465,0.0454,0.2111,0.0803,0.0733,0.0067,0.0069,0.0059,0.0000,0.0000,0.0000,0.0105,0.0431,0.0330,0.0462,0.0230,0.0558,0.0661,0.0475,0.0037,0.0000,0.0000,0.0000
66340,0.0308,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0036,0.0045,0.0029,0.1367,0.1052,0.0764,0.1001,0.0615,0.0628,0.0000,0.0668,0.0695,0.0052,0.0050,0.0045,0.0000,0.0000,0.0000,0.0056,0.0435,0.0320,0.0599,0.0242,0.0632,0.0631,0.0733,0.0031,0.0000,0.0000,0.0000
66350,0.0271,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0014,0.0026,0.0007,0.2005,0.1498,0.1126,0.0378,0.0269,0.0288,0.0000,0.0880,0.0780,0.0057,0.0060,0.0043,0.0000,0.0000,0.0000,0.0050,0.0450,0.0343,0.0462,0.0287,0.0502,0.0637,0.0520,0.0044,0.0000,0.0000,0.0000
66360,0.0271,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0027,0.0034,0.0015,0.1918,0.1119,0.1271,0.0645,0.0524,0.0537,0.0000,0.0797,0.0841,0.0055,0.0055,0.0055,0.0000,0.0000,0.0000,0.0072,0.0350,0.0263,0.0377,0.0191,0.0479,0.0600,0.0489,0.0043,0.0000,0.0000,0.0000
66370,0.0342,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0015,0.0031,0.0007,0.1553,0.1306,0.0759,0.0825,0.0567,0.0550,0.0000,0.0810,0.0693,0.0065,0.0059,0.0051,0.0000,0.0000,0.0000,0.0057,0.0411,0.0323,0.0540,0.0272,0.0524,0.0628,0.0588,0.0044,0.0000,0.0000,0.0000
66380,0.0381,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0029,0.0047,0.0012,0.2103,0.1469,0.1139,0.0637,0.0541,0.0389,0.0000,0.0760,0.0719,0.0054,0.0065,0.0045,0.0000,0.0000,0.0000,0.0056,0.0517,0.0358,0.0584,0.0291,0.0571,0.0563,0.0627,0.0042,0.0000,0.0000,0.0000
66390,0.0615,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0063,0.0047,0.0026,0.2365,0.2067,0.1629,0.1163,0.0814,0.0698,0.2791,0.0867,0.0899,0.0116,0.0109,0.0058,0.0000,0.0000,0.0000,0.0089,0.0672,0.0371,0.0739,0.0285,0.0761,0.0919,0.0750,0.0051,0.0000,0.0000,0.0000
66400,0.0474,0.0016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0076,0.0050,0.2308,0.0755,0.0809,0.1004,0.0718,0.0705,0.2935,0.0877,0.0955,0.0135,0.0125,0.0101,0.0000,0.0000,0.0000,0.0147,0.0760,0.0402,0.0576,0.0281,0.0807,0.1192,0.0613,0.0062,0.0000,0.0000,0.0000
66410,0.0415,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0014,0.0018,0.0009,0.1869,0.0572,0.0585,0.0185,0.0148,0.0146,0.2556,0.0848,0.0785,0.0070,0.0063,0.0051,0.0000,0.0000,0.0000,0.0038,0.0499,0.0380,0.0573,0.0332,0.0594,0.0756,0.0622,0.0020,0.0000,0.0000,0.0000
66420,0.0630,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0055,0.0063,0.0022,0.1786,0.0661,0.0704,0.0572,0.0438,0.0431,0.2077,0.0978,0.0918,0.0166,0.0122,0.0068,0.0000,0.0000,0.0000,0.0091,0.1306,0.0634,0.1182,0.0554,0.1239,0.1757,0.1220,0.0088,0.0000,0.0000,0.0000
66430,0.0840,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0085,0.0083,0.0051,0.1953,0.0821,0.0818,0.0643,0.0446,0.0435,0.2151,0.1027,0.0948,0.0201,0.0131,0.0112,0.0000,0.0000,0.0000,0.0069,0.1541,0.0782,0.1514,0.0685,0.1472,0.2087,0.1586,0.0120,0.0000,0.0000,0.0000
66440,0.0455,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0074,0.0075,0.0048,0.2097,0.0946,0.0874,0.0201,0.0169,0.0175,0.2143,0.1139,0.0972,0.0103,0.0113,0.0070,0.0000,0.0000,0.0000,0.0059,0.0684,0.0410,0.0666,0.0366,0.0634,0.1197,0.0670,0.0078,0.0000,0.0000,0.0000
66450,0.0698,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0054,0.0040,0.0018,0.2086,0.0872,0.0839,0.0484,0.0432,0.0389,0.2105,0.1040,0.1061,0.0149,0.0125,0.0107,0.0000,0.0000,0.0000,0.0095,0.0962,0.0526,0.1005,0.0462,0.1105,0.1392,0.0934,0.0038,0.0000,0.0000,0.0000
66460,0.0673,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0072,0.0053,0.0028,0.2856,0.1991,0.0842,0.0727,0.0649,0.0525,0.3051,0.0989,0.0934,0.0154,0.0119,0.0085,0.0000,0.0000,0.0000,0.0156,0.0976,0.0635,0.0959,0.0541,0.1020,0.1333,0.1015,0.0105,0.0000,0.0000,0.0000
66470,0.0475,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0071,0.0040,0.0027,0.1885,0.1343,0.1119,0.0920,0.0667,0.0602,0.0000,0.0753,0.0745,0.0099,0.0087,0.0069,0.0000,0.0000,0.0000,0.0166,0.0625,0.0454,0.0606,0.0337,0.0670,0.0742,0.0556,0.0039,0.0000,0.0000,0.0000
66480,0.0445,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0018,0.0025,0.0007,0.1654,0.1469,0.1551,0.0826,0.0690,0.0652,0.0000,0.0730,0.0737,0.0062,0.0056,0.0041,0.0000,0.0000,0.0000,0.0049,0.0477,0.0359,0.0441,0.0307,0.0475,0.0452,0.0485,0.0024,0.0000,0.0000,0.0000
66490,0.0260,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0037,0.0024,0.0017,0.2067,0.1362,0.1087,0.1410,0.1094,0.0907,0.0000,0.0833,0.0853,0.0202,0.0155,0.0146,0.0000,0.0000,0.0000,0.0061,0.0223,0.0157,0.0366,0.0092,0.0405,0.0533,0.0365,0.0024,0.0000,0.0000,0.0000
66500,0.0352,0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0032,0.0040,0.0023,0.2170,0.1966,0.1308,0.0806,0.0656,0.0609,0.0000,0.0966,0.0902,0.0108,0.0082,0.0072,0.0000,0.0000,0.0000,0.0116,0.0474,0.0366,0.0393,0.0280,0.0499,0.0566,0.0442,0.0076,0.0000,0.0000,0.0000
66510,0.0279,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0048,0.0033,0.0021,0.2417,0.0663,0.1375,0.0498,0.0367,0.0347,0.2903,0.0865,0.0851,0.0100,0.0083,0.0070,0.0000,0.0000,0.0000,0.0115,0.0508,0.0334,0.0459,0.0245,0.0555,0.0769,0.0445,0.0029,0.0000,0.0000,0.0000
66520,0.0252,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0028,0.0036,0.0014,0.1934,0.0549,0.0664,0.0313,0.0260,0.0265,0.2436,0.0748,0.0818,0.0056,0.0060,0.0050,0.0000,0.0000,0.0000,0.0063,0.0400,0.0300,0.0359,0.0240,0.0411,0.0549,0.0404,0.0017,0.0000,0.0000,0.0000
66530,0.0387,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0045,0.0041,0.0022,0.2493,0.0651,0.0827,0.0791,0.0643,0.0629,0.2925,0.0934,0.0942,0.0123,0.0102,0.0091,0.0000,0.0000,0.0000,0.0133,0.0434,0.0343,0.0761,0.0260,0.0634,0.1321,0.0694,0.0058,0.0000,0.0000,0.0000
66540,0.0437,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0063,0.0043,0.0026,0.1862,0.0631,0.0718,0.1639,0.0964,0.1024,0.2935,0.0914,0.0933,0.0170,0.0148,0.0120,0.0000,0.0000,0.0000,0.0186,0.0749,0.0498,0.0718,0.0344,0.0840,0.1051,0.0654,0.0079,0.0000,0.0000,0.0000
66550,0.0407,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0043,0.0044,0.0016,0.1520,0.0500,0.0658,0.0756,0.0593,0.0635,0.2637,0.0761,0.0802,0.0140,0.0112,0.0096,0.0000,0.0000,0.0000,0.0190,0.0628,0.0459,0.0648,0.0361,0.0713,0.1008,0.0633,0.0052,0.0000,0.0000,0.0000
66560,0.0396,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0077,0.0027,0.0020,0.1244,0.0823,0.0740,0.0337,0.0262,0.0284,0.0000,0.0521,0.0593,0.0133,0.0119,0.0115,0.0000,0.0000,0.0000,0.0220,0.0519,0.0424,0.0503,0.0304,0.0547,0.0782,0.0454,0.0073,0.0000,0.0000,0.0000
66570,0.0332,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0022,0.0035,0.0011,0.1302,0.0323,0.0765,0.0394,0.0362,0.0300,0.0000,0.0722,0.0687,0.0093,0.0089,0.0072,0.0000,0.0000,0.0000,0.0168,0.0444,0.0355,0.0474,0.0247,0.0513,0.0725,0.0475,0.0061,0.0000,0.0000,0.0000
66580,0.0597,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0043,0.0027,0.0018,0.2138,0.0472,0.0824,0.0543,0.0412,0.0420,0.2881,0.0808,0.0928,0.0178,0.0138,0.0122,0.0000,0.0000,0.0000,0.0187,0.0826,0.0577,0.0727,0.0437,0.0830,0.1275,0.0835,0.0081,0.0000,0.0000,0.0000
66590,0.0601,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0086,0.0064,0.0033,0.1684,0.0577,0.0656,0.1118,0.0794,0.0740,0.2691,0.0854,0.0842,0.0183,0.0103,0.0077,0.0000,0.0000,0.0000,0.0122,0.0846,0.0430,0.0777,0.0318,0.0879,0.1075,0.0860,0.0060,0.0000,0.0000,0.0000
66600,0.0692,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0017,0.0028,0.0007,0.1617,0.0468,0.0648,0.1407,0.1065,0.0870,0.2886,0.0834,0.0915,0.0154,0.0123,0.0137,0.0000,0.0000,0.0000,0.0206,0.0846,0.0602,0.0891,0.0414,0.1085,0.1278,0.0871,0.0040,0.0000,0.0000,0.0000
66610,0.0742,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0038,0.0047,0.0023,0.1496,0.0536,0.0618,0.1442,0.0871,0.1144,0.2609,0.0874,0.0801,0.0282,0.0209,0.0196,0.0000,0.0000,0.0000,0.0333,0.0982,0.0696,0.0924,0.0523,0.1114,0.1214,0.0977,0.0082,0.0000,0.0000,0.0000
66620,0.0348,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0022,0.0030,0.0017,0.1947,0.1436,0.1065,0.1283,0.0990,0.0797,0.0000,0.0929,0.0871,0.0089,0.0077,0.0047,0.0000,0.0000,0.0000,0.0078,0.0424,0.0314,0.0636,0.0242,0.0591,0.0684,0.0572,0.0038,0.0000,0.0000,0.0000
66630,0.0528,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0055,0.0032,0.0033,0.2121,0.0776,0.0733,0.1155,0.0689,0.0741,0.1909,0.0826,0.0910,0.0146,0.0113,0.0092,0.0000,0.0000,0.0000,0.0132,0.0710,0.0467,0.0602,0.0355,0.0810,0.1000,0.0674,0.0079,0.0000,0.0000,0.0000
66640,0.0305,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0009,0.0010,0.0006,0.1902,0.0767,0.0706,0.0772,0.0642,0.0562,0.2986,0.0949,0.0866,0.0136,0.0129,0.0093,0.0000,0.0000,0.0000,0.0139,0.0496,0.0373,0.0651,0.0301,0.0685,0.0743,0.0747,0.0030,0.0000,0.0000,0.0000
66650,0.0214,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0013,0.0016,0.0005,0.0996,0.0588,0.0557,0.0745,0.0590,0.0490,0.1855,0.0853,0.0877,0.0096,0.0092,0.0069,0.0000,0.0000,0.0000,0.0100,0.0384,0.0310,0.0579,0.0254,0.0653,0.0727,0.0651,0.0034,0.0000,0.0000,0.0000
66660,0.0329,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0038,0.0037,0.0022,0.0519,0.0426,0.0459,0.0801,0.0496,0.0587,0.1638,0.0745,0.0758,0.0119,0.0073,0.0066,0.0000,0.0000,0.0000,0.0141,0.0590,0.0463,0.0641,0.0338,0.0835,0.0856,0.0754,0.0067,0.0000,0.0000,0.0000
66670,0.0334,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0030,0.0042,0.0021,0.1876,0.0767,0.0819,0.0859,0.0616,0.0565,0.1676,0.1003,0.0885,0.0051,0.0049,0.0037,0.0000,0.0000,0.0000,0.0043,0.0469,0.0312,0.0552,0.0276,0.0545,0.0844,0.0611,0.0087,0.0000,0.0000,0.0000
66680,0.0275,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0009,0.0010,0.0005,0.1407,0.0584,0.0653,0.1017,0.0640,0.0628,0.3168,0.0829,0.0824,0.0020,0.0026,0.0019,0.0000,0.0000,0.0000,0.0021,0.0393,0.0244,0.0436,0.0217,0.0568,0.0662,0.0509,0.0054,0.0000,0.0000,0.0000
66690,0.0278,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0012,0.0011,0.0001,0.2671,0.0822,0.0935,0.0858,0.0638,0.0591,0.3850,0.0926,0.1081,0.0044,0.0044,0.0034,0.0000,0.0000,0.0000,0.0036,0.0352,0.0198,0.0459,0.0174,0.0515,0.0568,0.0496,0.0051,0.0000,0.0000,0.0000
66700,0.0371,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010,0.0024,0.0006,0.1157,0.0537,0.0595,0.1019,0.1128,0.1062,0.2318,0.0729,0.0801,0.0089,0.0078,0.0068,0.0000,0.0000,0.0000,0.0093,0.0502,0.0370,0.0645,0.0263,0.0704,0.0832,0.0859,0.0055,0.0000,0.0000,0.0000
66710,0.0284,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0019,0.0036,0.0019,0.2384,0.0727,0.0887,0.0833,0.0620,0.0586,0.3195,0.0894,0.0932,0.0161,0.0159,0.0124,0.0000,0.0000,0.0000,0.0019,0.0435,0.0180,0.0496,0.0158,0.0614,0.0776,0.0527,0.0052,0.0000,0.0000,0.0000
66720,0.0340,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0046,0.0044,0.0025,0.1745,0.0660,0.0788,0.1506,0.0733,0.0775,0.2636,0.0752,0.0823,0.0156,0.0134,0.0107,0.0000,0.0000,0.0000,0.0039,0.0424,0.0195,0.0410,0.0131,0.0554,0.0678,0.0501,0.0033,0.0000,0.0000,0.0000
66730,0.0453,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0006,0.0004,0.0006,0.1222,0.0660,0.0645,0.1534,0.0847,0.0913,0.1909,0.0835,0.0818,0.0315,0.0280,0.0203,0.0000,0.0000,0.0000,0.0022,0.0543,0.0322,0.0730,0.0164,0.0800,0.0947,0.0892,0.0059,0.0000,0.0000,0.0000
66740,0.0347,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0014,0.0022,0.0012,0.1906,0.0830,0.0931,0.1239,0.0833,0.0712,0.1608,0.0954,0.0879,0.0091,0.0077,0.0058,0.0000,0.0000,0.0000,0.0080,0.0380,0.0226,0.0439,0.0175,0.0432,0.0537,0.0495,0.0038,0.0000,0.0000,0.0000
66750,0.0330,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0047,0.0031,0.0031,0.2176,0.0907,0.0874,0.1880,0.1008,0.1132,0.3277,0.1017,0.0973,0.0247,0.0218,0.0155,0.0000,0.0000,0.0000,0.0033,0.0281,0.0092,0.0349,0.0067,0.0388,0.0456,0.0522,0.0053,0.0000,0.0000,0.0000
66760,0.0336,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0042,0.0040,0.0020,0.1642,0.0868,0.0891,0.1583,0.1049,0.1001,0.1993,0.0895,0.0900,0.0089,0.0069,0.0047,0.0000,0.0000,0.0000,0.0084,0.0410,0.0234,0.0576,0.0176,0.0578,0.0707,0.0675,0.0058,0.0000,0.0000,0.0000
66770,0.0279,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0054,0.0044,0.0026,0.2043,0.1379,0.1209,0.1129,0.1159,0.1224,0.2511,0.0786,0.0819,0.0059,0.0064,0.0052,0.0000,0.0000,0.0000,0.0036,0.0390,0.0263,0.0527,0.0152,0.0527,0.0576,0.0666,0.0052,0.0000,0.0000,0.0000
66780,0.0220,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0017,0.0028,0.0013,0.1906,0.0658,0.0714,0.1496,0.0897,0.1015,0.2421,0.0750,0.0798,0.0019,0.0021,0.0019,0.0000,0.0000,0.0000,0.0035,0.0243,0.0188,0.0386,0.0142,0.0401,0.0462,0.0452,0.0044,0.0000,0.0000,0.0000
66790,0.0238,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0027,0.0026,0.0020,0.2376,0.0761,0.1538,0.1202,0.0739,0.0737,0.2908,0.0905,0.0888,0.0056,0.0052,0.0042,0.0000,0.0000,0.0000,0.0071,0.0267,0.0218,0.0335,0.0125,0.0364,0.0422,0.0401,0.0023,0.0000,0.0000,0.0000
66800,0.0236,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0022,0.0029,0.0008,0.1652,0.0675,0.0671,0.1476,0.0903,0.1060,0.1965,0.0687,0.0722,0.0128,0.0102,0.0090,0.0000,0.0000,0.0000,0.0071,0.0374,0.0242,0.0636,0.0156,0.0649,0.0687,0.0600,0.0046,0.0000,0.0000,0.0000
66810,0.0297,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0009,0.0021,0.0021,0.1129,0.0513,0.0587,0.0769,0.0797,0.1127,0.1053,0.0518,0.0485,0.0088,0.0083,0.0077,0.0000,0.0000,0.0000,0.0115,0.0345,0.0277,0.0700,0.0170,0.0694,0.0732,0.0817,0.0043,0.0000,0.0000,0.0000
66820,0.0308,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0033,0.0024,0.0012,0.1331,0.0480,0.0690,0.1239,0.0704,0.0703,0.1474,0.0649,0.0568,0.0098,0.0100,0.0081,0.0000,0.0000,0.0000,0.0106,0.0433,0.0342,0.0781,0.0158,0.0745,0.0785,0.0727,0.0042,0.0000,0.0000,0.0000
66830,0.0297,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0023,0.0026,0.0015,0.1069,0.0363,0.0538,0.1322,0.0764,0.1021,0.0000,0.0437,0.0438,0.0065,0.0054,0.0042,0.0000,0.0000,0.0000,0.0098,0.0318,0.0259,0.0608,0.0129,0.0587,0.0596,0.0597,0.0028,0.0000,0.0000,0.0000
66840,0.0333,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0022,0.0017,0.0020,0.1179,0.0767,0.0746,0.0972,0.0786,0.1176,0.1132,0.0546,0.0526,0.0071,0.0046,0.0059,0.0000,0.0000,0.0000,0.0065,0.0292,0.0230,0.0561,0.0094,0.0573,0.0578,0.0609,0.0014,0.0000,0.0000,0.0000
66850,0.0340,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0017,0.0017,0.0010,0.1188,0.0415,0.0705,0.1234,0.0677,0.0960,0.0000,0.0544,0.0618,0.0067,0.0050,0.0037,0.0000,0.0000,0.0000,0.0109,0.0330,0.0306,0.0568,0.0189,0.0560,0.0564,0.0668,0.0026,0.0000,0.0000,0.0000
66860,0.0237,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0035,0.0037,0.0017,0.1436,0.0394,0.0804,0.0791,0.0569,0.0536,0.0000,0.0664,0.0692,0.0072,0.0078,0.0049,0.0000,0.0000,0.0000,0.0093,0.0281,0.0221,0.0452,0.0100,0.0463,0.0483,0.0532,0.0028,0.0000,0.0000,0.0000
66870,0.0207,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0011,0.0025,0.0005,0.0858,0.0473,0.0501,0.0962,0.0831,0.1108,0.0000,0.0368,0.0376,0.0066,0.0058,0.0049,0.0000,0.0000,0.0000,0.0137,0.0258,0.0220,0.0586,0.0150,0.0654,0.0638,0.0695,0.0015,0.0000,0.0000,0.0000
66880,0.0361,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0030,0.0031,0.0009,0.1469,0.0695,0.0628,0.1436,0.0775,0.1083,0.0000,0.0482,0.0417,0.0155,0.0139,0.0113,0.0000,0.0000,0.0000,0.0168,0.0356,0.0311,0.0663,0.0184,0.0746,0.0764,0.0764,0.0022,0.0000,0.0000,0.0000
66890,0.0315,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0061,0.0036,0.0026,0.1010,0.0428,0.0516,0.1364,0.0779,0.1028,0.0000,0.0462,0.0522,0.0139,0.0122,0.0108,0.0000,0.0000,0.0000,0.0092,0.0351,0.0293,0.0694,0.0108,0.0784,0.0780,0.0968,0.0029,0.0000,0.0000,0.0000
66900,0.0353,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0022,0.0020,0.0006,0.1080,0.0241,0.0596,0.1370,0.0802,0.1030,0.0000,0.0504,0.0481,0.0082,0.0049,0.0048,0.0000,0.0000,0.0000,0.0091,0.0347,0.0280,0.0614,0.0129,0.0656,0.0656,0.0702,0.0030,0.0000,0.0000,0.0000
66910,0.0372,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0035,0.0031,0.0018,0.0990,0.0391,0.0582,0.0750,0.0727,0.1099,0.0000,0.0414,0.0346,0.0126,0.0106,0.0124,0.0000,0.0000,0.0000,0.0116,0.0393,0.0325,0.0765,0.0148,0.0768,0.0767,0.0848,0.0033,0.0000,0.0000,0.0000
